group_id,person_id_proposed,needs_review,rule,row_key,db,table,row_id,name,team,position,left_team,matches,goals,assists,person_id_current
g0039,32,,existing_person_id,cl:forwards:425,cl,forwards,425,Дембеле,Реал,ПФА,0,4,0,1,32
g0039,32,,singleton,league:forwards:582,league,forwards,582,Дембеле,Реал,ПФА,0,3,0,0,32
g0648,862,,existing_person_id,cl:defenders:811,cl,defenders,811,Демираль,Атлетик,ЦЗ,0,0,0,0,862
g0648,862,,singleton,league:defenders:1105,league,defenders,1105,Демираль,Атлетик,ЦЗ,0,0,0,0,862
g0229,289,,existing_person_id,cl:midfielders:505,cl,midfielders,505,Депай,Атлетико,ЦАП,0,5,3,1,289
g0229,289,,singleton,league:midfielders:666,league,midfielders,666,Депай,Атлетико,ЦАП,0,8,0,3,289
g0520,670,,existing_person_id,cl:defenders:647,cl,defenders,647,Дест,Интер,ЛЗ,0,0,0,0,670
g0520,670,,singleton,league:defenders:852,league,defenders,852,Дест,Интер,ЛЗ,0,0,0,0,670
g0010,490,,existing_person_id,cl:midfielders:750,cl,midfielders,750,Джака,Бавария,ЦП,0,0,0,0,490
g0010,490,,existing_person_id,cl:midfielders:809,cl,midfielders,809,Джака,Байер,ЦП,1,2,1,0,490
g0010,490,,transfer_same_name,league:midfielders:979,league,midfielders,979,Джака,Бавария,ЦП,0,0,0,0,490
g0010,490,,existing_person_id,league:midfielders:1063,league,midfielders,1063,Джака,Байер,ЦП,1,2,0,0,490
g0683,908,,existing_person_id,cl:defenders:850,cl,defenders,850,Джало,Аталанта,ЦЗ,0,0,0,0,908
g0683,908,,singleton,league:defenders:1155,league,defenders,1155,Джало,Аталанта,ЦЗ,0,0,0,0,908
g0363,470,,existing_person_id,cl:midfielders:717,cl,midfielders,717,Джан,Дортмунд,ЦП,0,8,0,2,470
g0363,470,,singleton,league:midfielders:946,league,midfielders,946,Джан,Дортмунд,ЦП,0,10,3,2,470
g0940,776,,singleton,league:defenders:984,league,defenders,984,Джеймс,Астон Вилла,ПЗ,0,2,0,0,776
g0790,145,,singleton,league:forwards:753,league,forwards,753,Джеко,Челси,ФРВ,0,0,0,0,145
g0791,146,,singleton,league:forwards:754,league,forwards,754,Джексон,Челси,ФРВ,0,0,0,0,146
g0680,905,,existing_person_id,cl:defenders:847,cl,defenders,847,Джене,Фиорентина,ЦЗ,0,0,0,0,905
g0680,905,,singleton,league:defenders:1152,league,defenders,1152,Джене,Фиорентина,ЦЗ,0,0,0,0,905
g0013,700,,existing_person_id,cl:defenders:682,cl,defenders,682,Джикия,Атлетико,ЦЗ,0,0,0,0,700
g0013,700,,existing_person_id,cl:defenders:838,cl,defenders,838,Джикия,Спартак,ЦЗ,1,1,0,0,700
g0013,700,,transfer_same_name,league:defenders:902,league,defenders,902,Джикия,Атлетико,ЦЗ,0,0,0,0,700
g0013,700,,existing_person_id,league:defenders:1143,league,defenders,1143,Джикия,Спартак,ЦЗ,1,0,0,0,700
g0971,850,,singleton,league:defenders:1090,league,defenders,1090,Джон,Хоффенхайм,ЛЗ,0,0,0,0,850
g0325,416,,existing_person_id,cl:midfielders:658,cl,midfielders,658,Джонс,Ливерпуль,ЦП,0,0,0,0,416
g0325,416,,singleton,league:midfielders:868,league,midfielders,868,Джонс,Ливерпуль,ЦП,0,0,0,0,416
g0004,139,,existing_person_id,cl:forwards:560,cl,forwards,560,Джонсон,Атлетик,ПФА,0,0,0,0,139
g0004,139,,existing_person_id,cl:forwards:652,cl,forwards,652,Джонсон,Тоттенхэм,ПФА,1,2,0,1,139
g0004,139,,transfer_same_name,league:forwards:745,league,forwards,745,Джонсон,Атлетик,ПФА,0,0,0,0,139
g0004,139,,existing_person_id,league:forwards:895,league,forwards,895,Джонсон,Тоттенхэм,ПФА,1,2,0,0,139
g0348,446,,existing_person_id,cl:midfielders:695,cl,midfielders,695,Джордан,Севилья,ЦП,0,0,0,0,446
g0348,446,,singleton,league:midfielders:910,league,midfielders,910,Джордан,Севилья,ЦП,0,0,0,0,446
g0658,877,,existing_person_id,cl:defenders:821,cl,defenders,821,Джуст,Ливерпуль,ЦЗ,0,0,0,0,877
g0658,877,,singleton,league:defenders:1120,league,defenders,1120,Джуст,Ливерпуль,ЦЗ,0,0,0,0,877
g0794,155,,singleton,league:forwards:764,league,forwards,764,Дзаканьи,Дортмунд,ЛФА,0,0,0,0,155
g0498,648,,existing_person_id,cl:defenders:620,cl,defenders,620,Дзаноли,Наполи,ПЗ,0,0,0,0,648
g0498,648,,singleton,league:defenders:825,league,defenders,825,Дзаноли,Наполи,ПЗ,0,0,0,0,648
g0737,978,,existing_person_id,cl:goalkeepers:210,cl,goalkeepers,210,Ди Григорио,Бавария,ВРТ,0,0,0,0,978
g0737,978,,singleton,league:goalkeepers:275,league,goalkeepers,275,Ди Григорио,Бавария,ВРТ,0,0,0,0,978
g0501,651,,existing_person_id,cl:defenders:623,cl,defenders,623,Ди Лоренцо,Наполи,ПЗ,0,0,0,0,651
g0501,651,,singleton,league:defenders:828,league,defenders,828,Ди Лоренцо,Наполи,ПЗ,0,1,0,0,651
g0047,41,,existing_person_id,cl:forwards:435,cl,forwards,435,Ди Мария,Реал Сосьедад,ПФА,0,8,4,2,41
g0047,41,,singleton,league:forwards:592,league,forwards,592,Ди Мария,Реал Сосьедад,ПФА,0,6,5,2,41
g0125,137,,existing_person_id,cl:forwards:558,cl,forwards,558,Диа,Тоттенхэм,ФРВ,0,5,2,5,137
g0125,137,,singleton,league:forwards:743,league,forwards,743,Диа,Тоттенхэм,ФРВ,0,2,0,0,137
g0107,119,,existing_person_id,cl:forwards:538,cl,forwards,538,Диаби,Ливерпуль,ПФА,0,0,0,0,119
g0107,119,,singleton,league:forwards:723,league,forwards,723,Диаби,Ливерпуль,ПФА,0,0,0,0,119
g0111,123,,existing_person_id,cl:forwards:542,cl,forwards,542,Диалло,Мю,ПФА,0,0,0,0,123
g0111,123,,singleton,league:forwards:727,league,forwards,727,Диалло,Мю,ПФА,0,0,0,0,123
g0105,117,,existing_person_id,cl:forwards:536,cl,forwards,536,Диас,Ливерпуль,ЛФА,0,0,0,1,117
g0105,117,,singleton,league:forwards:721,league,forwards,721,Диас,Ливерпуль,ЛФА,0,0,0,0,117
g0440,570,,existing_person_id,cl:midfielders:823,cl,midfielders,823,Диатта,Локомотив,ПП,0,0,0,0,570
g0440,570,,singleton,league:midfielders:1091,league,midfielders,1091,Диатта,Локомотив,ПП,0,0,0,0,570
g0446,580,,existing_person_id,cl:defenders:529,cl,defenders,529,Диаш,Арсенал,ЦЗ,0,0,0,0,580
g0446,580,,singleton,league:defenders:705,league,defenders,705,Диаш,Арсенал,ЦЗ,0,1,0,0,580
g0364,471,,existing_person_id,cl:midfielders:718,cl,midfielders,718,Дибала,Дортмунд,ЦАП,0,9,5,4,471
g0364,471,,singleton,league:midfielders:947,league,midfielders,947,Дибала,Дортмунд,ЦАП,0,9,5,1,471
g0553,719,,existing_person_id,cl:defenders:698,cl,defenders,698,Дивеев,Цска,ЦЗ,0,5,0,0,719
g0553,719,,singleton,league:defenders:925,league,defenders,925,Дивеев,Цска,ЦЗ,0,6,0,1,719
g0822,233,,singleton,league:forwards:878,league,forwards,878,Дилросун,Рома,ПФА,0,0,0,0,233
g0515,665,,existing_person_id,cl:defenders:642,cl,defenders,642,Димарко,Интер,ЛЗ,0,8,1,1,665
g0515,665,,singleton,league:defenders:847,league,defenders,847,Димарко,Интер,ЛЗ,0,9,0,0,665
g0152,183,,existing_person_id,cl:forwards:590,cl,forwards,590,Дина Эбимбе,Франкфурт,ЛФА,0,6,1,2,183
g0152,183,,singleton,league:forwards:801,league,forwards,801,Дина Эбимбе,Франкфурт,ЛФА,0,6,1,0,183
g0933,742,,singleton,league:defenders:949,league,defenders,949,Динь,Астон Вилла,ЛЗ,0,0,0,0,742
g0531,681,,existing_person_id,cl:defenders:668,cl,defenders,668,Диоманде,Краснодар,ЦЗ,0,0,0,0,681
g0531,681,,singleton,league:defenders:880,league,defenders,880,Диоманде,Краснодар,ЦЗ,0,0,0,0,681
g0966,844,,singleton,league:defenders:1084,league,defenders,1084,Диоп,Хоффенхайм,ЦЗ,0,0,0,0,844
g0941,777,,singleton,league:defenders:985,league,defenders,985,Дисаси,Челси,ЦЗ,0,0,0,0,777
g0413,534,,existing_person_id,cl:midfielders:787,cl,midfielders,787,Диуф,Тоттенхэм,ЦП,0,0,0,0,534
g0413,534,,singleton,league:midfielders:1039,league,midfielders,1039,Диуф,Тоттенхэм,ЦП,0,0,0,0,534
g0779,93,,singleton,league:forwards:691,league,forwards,691,Дмитриев,Урал,ПФА,0,7,1,0,93
g0733,972,,existing_person_id,cl:goalkeepers:206,cl,goalkeepers,206,Дмитрович,Севилья,ВРТ,0,0,0,0,972
g0733,972,,singleton,league:goalkeepers:268,league,goalkeepers,268,Дмитрович,Севилья,ВРТ,0,0,0,0,972
g0811,201,,singleton,league:forwards:838,league,forwards,838,Довбык,Хоффенхайм,ФРВ,0,7,6,1,201
g0495,644,,existing_person_id,cl:defenders:602,cl,defenders,602,Додо,Фиорентина,ПЗ,0,0,0,0,644
g0495,644,,singleton,league:defenders:807,league,defenders,807,Додо,Фиорентина,ПЗ,0,0,0,0,644
g0814,204,,singleton,league:forwards:843,league,forwards,843,Доку,Хоффенхайм,ПФА,0,8,0,1,204
g0743,985,,existing_person_id,cl:goalkeepers:221,cl,goalkeepers,221,Доннарумма,Лейпциг,ВРТ,0,0,0,0,985
g0743,985,,singleton,league:goalkeepers:288,league,goalkeepers,288,Доннарумма,Лейпциг,ВРТ,0,2,0,0,985
g0429,553,,existing_person_id,cl:midfielders:803,cl,midfielders,803,Дорли,Барселона,ЦП,0,0,0,0,553
g0429,553,,singleton,league:midfielders:1058,league,midfielders,1058,Дорли,Барселона,ЦП,0,0,0,0,553
g0306,390,,existing_person_id,cl:midfielders:635,cl,midfielders,635,Ду Кейрош,Зенит,ЦП,0,3,0,1,390
g0306,390,,singleton,league:midfielders:838,league,midfielders,838,Ду Кейрош,Зенит,ЦП,0,1,1,0,390
g1017,1018,,singleton,cl:defenders:685,cl,defenders,685,Дуарте,Спартак,ЦЗ,1,0,0,0,1018
g0729,966,,existing_person_id,cl:goalkeepers:202,cl,goalkeepers,202,Дубравка,Ньюкасл,ВРТ,0,0,0,0,966
g0729,966,,singleton,league:goalkeepers:262,league,goalkeepers,262,Дубравка,Ньюкасл,ВРТ,0,0,0,0,966
g0857,410,,singleton,league:midfielders:862,league,midfielders,862,Дуглас Луис,Астон Вилла,ЦП,0,0,0,0,410
g0415,536,,existing_person_id,cl:midfielders:789,cl,midfielders,789,Дукуре,Арсенал,ЦП,0,0,0,0,536
g0415,536,,singleton,league:midfielders:1041,league,midfielders,1041,Дукуре,Арсенал,ЦП,0,0,0,0,536
g0516,666,,existing_person_id,cl:defenders:643,cl,defenders,643,Думфрис,Интер,ПЗ,0,0,0,0,666
g0516,666,,singleton,league:defenders:848,league,defenders,848,Думфрис,Интер,ПЗ,0,1,1,0,666
g0608,804,,existing_person_id,cl:defenders:757,cl,defenders,757,Дэвис,Бавария,ЛЗ,0,1,1,0,804
g0608,804,,singleton,league:defenders:1020,league,defenders,1020,Дэвис,Бавария,ЛЗ,0,0,0,0,804
g0918,690,,singleton,league:defenders:890,league,defenders,890,Евгеньев,Крылья Советов,ЦЗ,0,0,0,0,690
g0849,384,,singleton,league:midfielders:827,league,midfielders,827,Егорычев,Урал,ЦАП,0,8,2,2,384
g0775,79,,singleton,league:forwards:667,league,forwards,667,Ежов,Крылья Советов,ПФА,0,0,0,0,79
g0552,718,,existing_person_id,cl:defenders:696,cl,defenders,696,Еракович,Зенит,ЦЗ,0,0,0,0,718
g0552,718,,singleton,league:defenders:923,league,defenders,923,Еракович,Зенит,ЦЗ,0,0,0,0,718
g0314,398,,existing_person_id,cl:midfielders:645,cl,midfielders,645,Ермаков,Цска,ЦП,0,0,0,0,398
g0314,398,,singleton,league:midfielders:848,league,midfielders,848,Ермаков,Цска,ЦП,0,0,0,0,398
g0308,392,,existing_person_id,cl:midfielders:637,cl,midfielders,637,Ерохин,Зенит,ЦП,0,0,0,0,392
g0308,392,,singleton,league:midfielders:840,league,midfielders,840,Ерохин,Зенит,ЦП,0,0,0,0,392
g0408,529,,existing_person_id,cl:midfielders:782,cl,midfielders,782,Жедсон,Краснодар,ЦП,0,0,0,0,529
g0408,529,,singleton,league:midfielders:1034,league,midfielders,1034,Жедсон,Краснодар,ЦП,0,0,0,0,529
g0848,376,,singleton,league:midfielders:814,league,midfielders,814,Жемалетдинов,Локомотив,ПП,1,1,0,1,376
g0761,20,,singleton,league:forwards:566,league,forwards,566,Жиру,Жирона,ФРВ,0,9,5,0,20
g0345,443,,existing_person_id,cl:midfielders:690,cl,midfielders,690,Жоелинтон,Севилья,ЦП,0,9,0,2,443
g0345,443,,singleton,league:midfielders:905,league,midfielders,905,Жоелинтон,Севилья,ЦП,0,8,2,0,443
g0318,402,,existing_person_id,cl:midfielders:649,cl,midfielders,649,Жоржиньо,Интер,ЦП,0,0,0,0,402
g0318,402,,singleton,league:midfielders:852,league,midfielders,852,Жоржиньо,Интер,ЦП,0,0,0,0,402
g0102,114,,existing_person_id,cl:forwards:533,cl,forwards,533,Жота,Ливерпуль,ФРВ,0,9,6,0,114
g0102,114,,singleton,league:forwards:718,league,forwards,718,Жота,Ливерпуль,ФРВ,0,9,4,0,114
g0207,263,,existing_person_id,cl:forwards:672,cl,forwards,672,Жуниор,Краснодар,ПФА,0,0,0,0,263
g0207,263,,singleton,league:forwards:916,league,forwards,916,Жуниор,Краснодар,ПФА,0,1,1,0,263
g0882,511,,singleton,league:midfielders:1013,league,midfielders,1013,Жустван,Хоффенхайм,ЦАП,0,2,2,0,511
g0367,474,,existing_person_id,cl:midfielders:721,cl,midfielders,721,Забитцер,Дортмунд,ЦП,0,2,0,1,474
g0367,474,,singleton,league:midfielders:950,league,midfielders,950,Забитцер,Дортмунд,ЦП,0,2,0,1,474
g0095,101,,existing_person_id,cl:forwards:523,cl,forwards,523,Заболотный,Цска,ФРВ,0,0,0,0,101
g0095,101,,singleton,league:forwards:702,league,forwards,702,Заболотный,Цска,ФРВ,0,0,0,0,101
g0257,330,,existing_person_id,cl:midfielders:552,cl,midfielders,552,Заир-Эмери,Ювентус,ЦП,0,8,2,0,330
g0257,330,,singleton,league:midfielders:732,league,midfielders,732,Заир-Эмери,Ювентус,ЦП,0,9,1,0,330
g0400,518,,existing_person_id,cl:midfielders:774,cl,midfielders,774,Закария,Севилья,ЦП,0,0,0,0,518
g0400,518,,singleton,league:midfielders:1023,league,midfielders,1023,Закария,Севилья,ЦП,0,0,0,0,518
g0140,171,,transfer_same_name,league:forwards:785,league,forwards,785,Залевски,Бавария,ПФА,0,0,0,0,171
g0140,171,,existing_person_id,league:forwards:900,league,forwards,900,Залевски,Рома,ПФА,1,8,2,0,171
g0784,111,,singleton,league:forwards:715,league,forwards,715,Заниоло,Астон Вилла,ФРВ,0,1,1,0,111
g0512,662,,existing_person_id,cl:defenders:639,cl,defenders,639,Заппакоста,Аталанта,ПЗ,0,0,0,0,662
g0512,662,,singleton,league:defenders:844,league,defenders,844,Заппакоста,Аталанта,ПЗ,0,0,0,0,662
g0090,96,,existing_person_id,cl:forwards:515,cl,forwards,515,Заха,Зенит,ЛФА,0,9,1,1,96
g0090,96,,singleton,league:forwards:694,league,forwards,694,Заха,Зенит,ЛФА,0,8,3,3,96
g0048,42,,existing_person_id,cl:forwards:436,cl,forwards,436,Захарян,Реал Сосьедад,ЛФА,0,5,2,2,42
g0048,42,,singleton,league:forwards:593,league,forwards,593,Захарян,Реал Сосьедад,ЛФА,0,5,1,1,42
g0560,726,,existing_person_id,cl:defenders:706,cl,defenders,706,Зджелар,Цска,ЦЗ,0,8,0,0,726
g0560,726,,override_merge_group,league:defenders:933,league,defenders,933,Зджелар,Цска,ЦЗ,0,7,1,0,726
g0270,344,,existing_person_id,cl:midfielders:576,cl,midfielders,576,Зелински,Наполи,ЦП,0,0,0,0,344
g0270,344,,singleton,league:midfielders:756,league,midfielders,756,Зелински,Наполи,ЦП,0,0,0,0,344
g0567,733,,existing_person_id,cl:defenders:713,cl,defenders,713,Зинченко,Арсенал,ЛЗ,0,0,0,0,733
g0567,733,,singleton,league:defenders:940,league,defenders,940,Зинченко,Арсенал,ЛЗ,0,0,0,0,733
g0086,86,,existing_person_id,cl:forwards:507,cl,forwards,507,Зиньковский,Спартак,ЛФА,0,2,0,0,86
g0086,86,,singleton,league:forwards:678,league,forwards,678,Зиньковский,Спартак,ЛФА,0,1,0,1,86
g0302,382,,existing_person_id,cl:midfielders:630,cl,midfielders,630,Зобнин,Спартак,ЦП,0,8,0,1,382
g0302,382,,singleton,league:midfielders:824,league,midfielders,824,Зобнин,Спартак,ЦП,0,9,2,1,382
g0711,945,,existing_person_id,cl:goalkeepers:179,cl,goalkeepers,179,Зоммер,Интер,ВРТ,0,0,0,0,945
g0711,945,,singleton,league:goalkeepers:231,league,goalkeepers,231,Зоммер,Интер,ВРТ,0,2,0,0,945
g0478,626,,existing_person_id,cl:defenders:575,cl,defenders,575,Зубельдиа,Реал Сосьедад,ЦЗ,0,0,0,0,626
g0478,626,,singleton,league:defenders:780,league,defenders,780,Зубельдиа,Реал Сосьедад,ЦЗ,0,0,0,0,626
g0187,240,,existing_person_id,cl:forwards:644,cl,forwards,644,Зубер,Милан,ФРВ,0,0,0,0,240
g0187,240,,singleton,league:forwards:885,league,forwards,885,Зубер,Милан,ФРВ,0,0,0,0,240
g0254,327,,existing_person_id,cl:midfielders:540,cl,midfielders,540,Зубименди,Реал Сосьедад,ЦП,0,0,0,0,327
g0254,327,,singleton,league:midfielders:720,league,midfielders,720,Зубименди,Реал Сосьедад,ЦП,0,0,0,0,327
g0679,904,,existing_person_id,cl:defenders:846,cl,defenders,846,Зума,Фиорентина,ЦЗ,0,0,0,0,904
g0679,904,,singleton,league:defenders:1151,league,defenders,1151,Зума,Фиорентина,ЦЗ,0,0,0,0,904
g0618,814,,existing_person_id,cl:defenders:770,cl,defenders,770,Зюле,Дортмунд,ЦЗ,0,0,0,0,814
g0618,814,,singleton,league:defenders:1033,league,defenders,1033,Зюле,Дортмунд,ЦЗ,0,0,0,0,814
g0496,645,,existing_person_id,cl:defenders:603,cl,defenders,603,Ибаньес,Фиорентина,ЦЗ,0,0,0,0,645
g0496,645,,singleton,league:defenders:808,league,defenders,808,Ибаньес,Фиорентина,ЦЗ,0,0,0,0,645
g0845,372,,singleton,league:midfielders:808,league,midfielders,808,Иванисеня,Крылья Советов,ЦП,0,7,1,0,372
g0768,27,,singleton,league:forwards:576,league,forwards,576,Иглесиас,Бетис,ФРВ,0,0,0,0,27
g0303,383,,existing_person_id,cl:midfielders:631,cl,midfielders,631,Игнатов,Спартак,ЦАП,0,9,2,1,383
g0303,383,,singleton,league:midfielders:825,league,midfielders,825,Игнатов,Спартак,ЦАП,0,7,0,0,383
g0897,578,,singleton,league:defenders:19,league,defenders,19,Игорь,Брайтон,ЦЗ,0,0,0,0,578
g0186,239,,existing_person_id,cl:forwards:643,cl,forwards,643,Изуни,Лейпциг,ФРВ,0,0,0,0,239
g0186,239,,singleton,league:forwards:884,league,forwards,884,Изуни,Лейпциг,ФРВ,0,0,0,0,239
g0156,188,,existing_person_id,cl:forwards:603,cl,forwards,603,Иконе,Байер,ЛФА,0,8,3,2,188
g0156,188,,singleton,league:forwards:814,league,forwards,814,Иконе,Байер,ЛФА,0,10,8,2,188
g0271,345,,existing_person_id,cl:midfielders:577,cl,midfielders,577,Илич,Аталанта,ЦП,0,0,0,0,345
g0271,345,,singleton,league:midfielders:757,league,midfielders,757,Илич,Аталанта,ЦП,0,0,0,0,345
g0456,590,,existing_person_id,cl:defenders:548,cl,defenders,548,Иманол,Атлетик,ЛЗ,0,0,0,0,590
g0456,590,,singleton,league:defenders:733,league,defenders,733,Иманол,Атлетик,ЛЗ,0,1,1,0,590
g0795,156,,singleton,league:forwards:765,league,forwards,765,Иммобиле,Лацио,ФРВ,0,12,7,2,156
g0485,634,,existing_person_id,cl:defenders:591,cl,defenders,591,Инасиу,Ювентус,ЦЗ,0,0,0,0,634
g0485,634,,singleton,league:defenders:796,league,defenders,796,Инасиу,Ювентус,ЦЗ,0,1,1,0,634
g0633,839,,existing_person_id,cl:defenders:795,cl,defenders,795,Иниго Мартинез,Лейпциг,ЦЗ,0,0,0,0,839
g0633,839,,singleton,league:defenders:1069,league,defenders,1069,Иниго Мартинез,Лейпциг,ЦЗ,0,1,0,0,839
g0171,215,,existing_person_id,cl:forwards:628,cl,forwards,628,Инсинье,Лейпциг,ЛФА,0,0,0,0,215
g0171,215,,singleton,league:forwards:860,league,forwards,860,Инсинье,Лейпциг,ЛФА,0,1,0,0,215
g0025,8,,existing_person_id,cl:forwards:405,cl,forwards,405,Иньяки,Атлетик,ПФА,0,6,3,0,8
g0025,8,,singleton,league:forwards:549,league,forwards,549,Иньяки,Атлетик,ПФА,0,5,4,1,8
g0115,127,,existing_person_id,cl:forwards:546,cl,forwards,546,Исак,Ньюкасл,ФРВ,0,7,6,2,127
g0115,127,,singleton,league:forwards:731,league,forwards,731,Исак,Ньюкасл,ФРВ,0,6,7,1,127
g0798,159,,singleton,league:forwards:768,league,forwards,768,Исаксен,Лацио,ПФА,0,0,0,0,159
g0836,309,,singleton,league:midfielders:697,league,midfielders,697,Иско,Бетис,ЦАП,0,10,3,3,309
g0957,829,,singleton,league:defenders:1058,league,defenders,1058,Итакура,Севилья,ЦЗ,0,0,0,0,829
g0914,686,,singleton,league:defenders:886,league,defenders,886,Ито,Крылья Советов,ЛЗ,0,0,0,0,686
g0643,857,,existing_person_id,cl:defenders:804,cl,defenders,804,Йенц,Вольфсбург,ЦЗ,0,1,0,0,857
g0643,857,,singleton,league:defenders:1098,league,defenders,1098,Йенц,Вольфсбург,ЦЗ,0,1,0,0,857
g0454,588,,existing_person_id,cl:defenders:544,cl,defenders,544,Йерай,Атлетик,ЦЗ,0,0,0,0,588
g0454,588,,singleton,league:defenders:729,league,defenders,729,Йерай,Атлетик,ЦЗ,0,0,0,0,588
g0774,78,,singleton,league:forwards:666,league,forwards,666,Йилдыз,Крылья Советов,ФРВ,0,0,0,0,78
g0972,851,,singleton,league:defenders:1091,league,defenders,1091,Кабак,Хоффенхайм,ЦЗ,0,0,0,0,851
g0636,842,,existing_person_id,cl:defenders:798,cl,defenders,798,Кадыоглу,Лейпциг,ЛЗ,0,1,1,0,842
g0636,842,,singleton,league:defenders:1072,league,defenders,1072,Кадыоглу,Лейпциг,ЛЗ,0,0,0,0,842
g0334,427,,existing_person_id,cl:midfielders:671,cl,midfielders,671,Каземиро,Мю,ЦП,0,0,1,0,427
g0334,427,,singleton,league:midfielders:881,league,midfielders,881,Каземиро,Мю,ЦП,0,3,1,0,427
g0532,682,,existing_person_id,cl:defenders:669,cl,defenders,669,Кайо,Краснодар,ЦЗ,0,0,0,0,682
g0532,682,,singleton,league:defenders:881,league,defenders,881,Кайо,Краснодар,ЦЗ,0,0,0,0,682
g0688,913,,existing_person_id,cl:defenders:855,cl,defenders,855,Кайо Энрике,Цска,ЛЗ,0,0,0,0,913
g0688,913,,singleton,league:defenders:1160,league,defenders,1160,Кайо Энрике,Цска,ЛЗ,0,0,0,0,913
g0862,440,,singleton,league:midfielders:902,league,midfielders,902,Кайседо,Челси,ЦОП,0,0,0,0,440
g0890,566,,singleton,league:midfielders:1087,league,midfielders,1087,Какерет,Крылья Советов,ЦП,0,0,0,0,566
g0401,519,,existing_person_id,cl:midfielders:775,cl,midfielders,775,Каку,Севилья,ЦАП,0,1,0,2,519
g0401,519,,singleton,league:midfielders:1024,league,midfielders,1024,Каку,Севилья,ЦАП,0,0,0,0,519
g0606,796,,existing_person_id,cl:defenders:755,cl,defenders,755,Калабрия,Милан,ПЗ,0,0,0,0,796
g0606,796,,singleton,league:defenders:1007,league,defenders,1007,Калабрия,Милан,ПЗ,0,0,0,0,796
g0828,271,,singleton,league:forwards:924,league,forwards,924,Калимуендо,Крылья Советов,ФРВ,0,0,0,0,271
g0607,797,,existing_person_id,cl:defenders:756,cl,defenders,756,Калулу,Милан,ЦЗ,0,1,0,1,797
g0607,797,,singleton,league:defenders:1008,league,defenders,1008,Калулу,Милан,ЦЗ,0,2,0,0,797
g0249,321,,existing_person_id,cl:midfielders:532,cl,midfielders,532,Камавинга,Реал,ЦОП,0,0,0,0,321
g0249,321,,singleton,league:midfielders:712,league,midfielders,712,Камавинга,Реал,ЦОП,0,0,0,0,321
g0866,450,,singleton,league:midfielders:915,league,midfielders,915,Камада,Лацио,ЦАП,0,9,3,3,450
g0491,640,,existing_person_id,cl:defenders:598,cl,defenders,598,Камбиасо,Ювентус,ЛЗ,0,0,0,0,640
g0491,640,,singleton,league:defenders:803,league,defenders,803,Камбиасо,Ювентус,ЛЗ,0,0,0,0,640
g1010,1011,,singleton,cl:forwards:616,cl,forwards,616,Каминский,Вольфсбург,ЛФА,1,1,1,0,1011
g0463,597,,existing_person_id,cl:defenders:558,cl,defenders,558,Канселу,Барселона,ПЗ,0,9,0,2,597
g0463,597,,singleton,league:defenders:743,league,defenders,743,Канселу,Барселона,ПЗ,0,8,0,0,597
g0319,403,,existing_person_id,cl:midfielders:650,cl,midfielders,650,Канте,Арсенал,ЦП,0,4,1,0,403
g0319,403,,singleton,league:midfielders:853,league,midfielders,853,Канте,Арсенал,ЦП,0,4,0,0,403
g0214,273,,existing_person_id,cl:forwards:679,cl,forwards,679,Капрари,Локомотив,ФРВ,0,0,0,0,273
g0214,273,,singleton,league:forwards:926,league,forwards,926,Капрари,Локомотив,ФРВ,0,0,0,0,273
g0549,715,,existing_person_id,cl:defenders:693,cl,defenders,693,Караваев,Зенит,ПЗ,0,0,0,0,715
g0549,715,,singleton,league:defenders:920,league,defenders,920,Караваев,Зенит,ПЗ,0,0,0,0,715
g0838,311,,singleton,league:midfielders:700,league,midfielders,700,Карвальо,Бетис,ЦОП,0,8,0,1,311
g0472,620,,existing_person_id,cl:defenders:569,cl,defenders,569,Карвахаль,Реал,ПЗ,0,0,0,0,620
g0472,620,,singleton,league:defenders:774,league,defenders,774,Карвахаль,Реал,ПЗ,0,0,0,0,620
g0499,649,,existing_person_id,cl:defenders:621,cl,defenders,621,Карлос,Наполи,ЦЗ,0,0,0,0,649
g0499,649,,singleton,league:defenders:826,league,defenders,826,Карлос,Наполи,ЦЗ,0,0,0,0,649
g0297,377,,existing_person_id,cl:midfielders:621,cl,midfielders,621,Карпукас,Локомотив,ЦП,0,0,0,0,377
g0297,377,,singleton,league:midfielders:815,league,midfielders,815,Карпукас,Локомотив,ЦП,0,1,0,1,377
g0290,364,,existing_person_id,cl:midfielders:608,cl,midfielders,608,Карраскаль,Динамо,ЦАП,0,10,5,2,364
g0290,364,,singleton,league:midfielders:794,league,midfielders,794,Карраскаль,Динамо,ЦАП,0,8,2,5,364
g0130,149,,existing_person_id,cl:forwards:563,cl,forwards,563,Карраско,Севилья,ЛФА,0,9,6,1,149
g0130,149,,singleton,league:forwards:757,league,forwards,757,Карраско,Севилья,ЛФА,0,9,1,2,149
g0954,802,,singleton,league:defenders:1018,league,defenders,1018,Карсдорп,Рома,ПЗ,0,9,0,1,802
g0948,788,,singleton,league:defenders:998,league,defenders,998,Касале,Лацио,ЦЗ,0,0,0,0,788
g0799,160,,singleton,league:forwards:769,league,forwards,769,Кастелланос,Лацио,ФРВ,0,1,0,1,160
g0746,989,,existing_person_id,cl:goalkeepers:224,cl,goalkeepers,224,Кастилс,Вольфсбург,ВРТ,0,1,0,0,989
g0746,989,,singleton,league:goalkeepers:292,league,goalkeepers,292,Кастилс,Вольфсбург,ВРТ,0,1,0,0,989
