group_id,person_id_proposed,needs_review,rule,row_key,db,table,row_id,name,team,position,left_team,matches,goals,assists,person_id_current
g0607,700,,link_season_slot,cl:defenders:240,cl,defenders,240,Джикия,Спартак,ЦЗ,1,6,0,1,700
g0607,700,,link_season_slot,league:defenders:392,league,defenders,392,Джикия,Спартак,ЦЗ,1,7,0,0,700
g0474,1438,,existing,cl:defenders:107,cl,defenders,107,Джимсити,Аталанта,ЦЗ,0,0,0,0,1438
g0474,1438,,existing,league:defenders:173,league,defenders,173,Джимсити,Аталанта,ЦЗ,0,0,0,0,1438
g0994,850,,link_season_slot,league:defenders:150,league,defenders,150,Джон,Хоффенхайм,ЛЗ,0,0,0,0,850
g0172,416,,link_season_slot,cl:midfielders:18,cl,midfielders,18,Джонс,Ливерпуль,ЦП,0,2,0,0,416
g0172,416,,link_season_slot,league:midfielders:39,league,midfielders,39,Джонс,Ливерпуль,ЦП,0,1,0,0,416
g0037,139,,link_season_slot,cl:forwards:36,cl,forwards,36,Джонсон,Тоттенхэм,ПФА,1,1,0,0,139
g0037,139,,link_season_slot,league:forwards:58,league,forwards,58,Джонсон,Тоттенхэм,ПФА,1,9,2,3,139
g0915,446,,link_season_slot,league:midfielders:280,league,midfielders,280,Джордан,Севилья,ЦП,0,0,0,0,446
g0737,1079,,existing,league:forwards:127,league,forwards,127,Дзаканьи,Лацио,ЛФА,0,10,5,3,1079
g0513,648,,link_season_slot,cl:defenders:146,cl,defenders,146,Дзаноли,Наполи,ПЗ,0,0,0,0,648
g0513,648,,link_season_slot,league:defenders:225,league,defenders,225,Дзаноли,Наполи,ПЗ,0,0,0,0,648
g0472,1436,,existing,cl:defenders:105,cl,defenders,105,Дзаппакоста,Аталанта,ПЗ,0,0,0,0,1436
g0472,1436,,existing,league:defenders:171,league,defenders,171,Дзаппакоста,Аталанта,ПЗ,0,0,0,0,1436
g0479,1442,,existing,cl:defenders:112,cl,defenders,112,Дзортеа,Аталанта,ПЗ,0,0,0,0,1442
g0479,1442,,existing,league:defenders:178,league,defenders,178,Дзортеа,Аталанта,ПЗ,0,0,0,0,1442
g0125,1134,,existing,cl:forwards:126,cl,forwards,126,Дзюба,Цска,ФРВ,0,3,3,0,1134
g0125,1134,,existing,league:forwards:221,league,forwards,221,Дзюба,Цска,ФРВ,0,8,3,4,1134
g0508,651,,link_season_slot,cl:defenders:141,cl,defenders,141,Ди Лоренцо,Наполи,ПЗ,0,2,0,2,651
g0508,651,,link_season_slot,league:defenders:220,league,defenders,220,Ди Лоренцо,Наполи,ПЗ,0,9,0,0,651
g0016,119,,link_season_slot,cl:forwards:15,cl,forwards,15,Диаби,Ливерпуль,ПФА,0,0,0,0,119
g0016,119,,link_season_slot,league:forwards:31,league,forwards,31,Диаби,Ливерпуль,ПФА,0,9,2,1,119
g0025,123,,link_season_slot,cl:forwards:24,cl,forwards,24,Диалло,Мю,ПФА,0,2,1,2,123
g0025,123,,link_season_slot,league:forwards:40,league,forwards,40,Диалло,Мю,ПФА,0,7,2,1,123
g0115,1126,yes,existing,cl:forwards:116,cl,forwards,116,Диас,Вильярреал,ЛФА,0,1,0,2,1126
g0115,1126,yes,existing,league:forwards:211,league,forwards,211,Диас,Вильярреал,ЛФА,0,5,1,2,1126
g0015,117,yes,link_season_slot,cl:forwards:13,cl,forwards,13,Диас,Ливерпуль,ЛФА,0,6,3,2,117
g0015,117,yes,link_season_slot,league:forwards:29,league,forwards,29,Диас,Ливерпуль,ЛФА,0,10,10,1,117
g0405,1388,,existing,cl:defenders:38,cl,defenders,38,Диаш,Сити,ЦЗ,0,6,2,0,1388
g0405,1388,,existing,league:defenders:72,league,defenders,72,Диаш,Сити,ЦЗ,0,8,0,1,1388
g0193,471,,link_season_slot,cl:midfielders:40,cl,midfielders,40,Дибала,Дортмунд,ЦАП,0,4,1,6,471
g0193,471,,link_season_slot,league:midfielders:66,league,midfielders,66,Дибала,Дортмунд,ЦАП,0,10,4,3,471
g0574,719,,link_season_slot,cl:defenders:207,cl,defenders,207,Дивеев,Цска,ЦЗ,0,0,0,0,719
g0574,719,,link_season_slot,league:defenders:334,league,defenders,334,Дивеев,Цска,ЦЗ,0,6,0,0,719
g0480,665,,link_season_slot,cl:defenders:113,cl,defenders,113,Димарко,Интер,ЛЗ,0,7,2,1,665
g0480,665,,link_season_slot,league:defenders:186,league,defenders,186,Димарко,Интер,ЛЗ,0,8,0,1,665
g1136,1611,,existing,league:goalkeepers:75,league,goalkeepers,75,Димитриевски,Райо Вальекано,ВРТ,0,3,0,0,1611
g0050,183,,link_season_slot,cl:forwards:49,cl,forwards,49,Дина Эбимбе,Франкфурт,ЛФА,0,6,4,3,183
g0050,183,,link_season_slot,league:forwards:71,league,forwards,71,Дина Эбимбе,Франкфурт,ЛФА,0,9,3,5,183
g0952,742,,link_season_slot,league:defenders:15,league,defenders,15,Динь,Астон Вилла,ЛЗ,0,0,0,0,742
g0964,1372,,existing,league:defenders:38,league,defenders,38,Диоп,Фулхэм,ЦЗ,0,6,0,0,1372
g0383,777,,link_season_slot,cl:defenders:16,cl,defenders,16,Дисаси,Челси,ЦЗ,0,0,0,0,777
g0383,777,,link_season_slot,league:defenders:32,league,defenders,32,Дисаси,Челси,ЦЗ,0,0,0,0,777
g0802,1162,,existing,league:forwards:265,league,forwards,265,Дмитриев,Урал,ЛФА,0,13,7,5,1162
g1139,972,,link_season_slot,league:goalkeepers:82,league,goalkeepers,82,Дмитрович,Севилья,ВРТ,0,7,0,0,972
g0712,1061,,existing,league:forwards:89,league,forwards,89,Доан,Фрайбург,ПФА,0,7,0,1,1061
g0718,201,,link_season_slot,league:forwards:95,league,forwards,95,Довбык,Хоффенхайм,ФРВ,0,4,2,2,201
g1015,644,,link_season_slot,league:defenders:182,league,defenders,182,Додо,Фиорентина,ПЗ,0,4,0,0,644
g0030,1045,,existing,cl:forwards:29,cl,forwards,29,Доку,Сити,ЛФА,0,3,3,0,1045
g0030,1045,,existing,league:forwards:51,league,forwards,51,Доку,Сити,ЛФА,0,6,3,0,1045
g1092,1554,,existing,league:defenders:387,league,defenders,387,Дремгич,Рубин,ЦЗ,0,0,0,0,1554
g0365,390,,link_season_slot,cl:midfielders:214,cl,midfielders,214,Ду Кейрош,Зенит,ЦП,0,0,0,0,390
g0365,390,,link_season_slot,league:midfielders:351,league,midfielders,351,Ду Кейрош,Зенит,ЦП,0,0,0,0,390
g0608,1018,,link_season_slot,cl:defenders:241,cl,defenders,241,Дуарте,Спартак,ЦЗ,0,6,0,0,1018
g0608,1018,,link_season_slot,league:defenders:393,league,defenders,393,Дуарте,Спартак,ЦЗ,0,9,2,0,1018
g1113,966,,link_season_slot,league:goalkeepers:17,league,goalkeepers,17,Дубравка,Ньюкасл,ВРТ,0,0,0,0,966
g0811,410,,link_season_slot,league:midfielders:12,league,midfielders,12,Дуглас Луис,Астон Вилла,ЦП,0,0,0,0,410
g0483,666,,link_season_slot,cl:defenders:116,cl,defenders,116,Думфрис,Интер,ПЗ,0,3,0,0,666
g0483,666,,link_season_slot,league:defenders:189,league,defenders,189,Думфрис,Интер,ПЗ,0,2,0,0,666
g0869,1242,,existing,league:midfielders:155,league,midfielders,155,Дункан,Фиорентина,ЦП,0,0,0,0,1242
g0427,804,,link_season_slot,cl:defenders:60,cl,defenders,60,Дэвис,Бавария,ЛЗ,0,3,0,0,804
g0427,804,,link_season_slot,league:defenders:94,league,defenders,94,Дэвис,Бавария,ЛЗ,0,6,0,0,804
g1144,1625,,existing,league:goalkeepers:99,league,goalkeepers,99,Дюпин,Рубин,ВРТ,0,8,0,0,1625
g1075,690,,link_season_slot,league:defenders:360,league,defenders,360,Евгеньев,Крылья Советов,ЦЗ,0,7,2,0,690
g0931,1339,,existing,league:midfielders:327,league,midfielders,327,Евтич,Рубин,ЦП,0,9,4,1,1339
g0938,384,,link_season_slot,league:midfielders:340,league,midfielders,340,Егорычев,Урал,ЦАП,0,11,4,8,384
g0786,79,,link_season_slot,league:forwards:238,league,forwards,238,Ежов,Крылья Советов,ПФА,0,0,0,0,79
g0619,718,,link_season_slot,cl:defenders:252,cl,defenders,252,Еракович,Зенит,ЦЗ,0,0,0,0,718
g0619,718,,link_season_slot,league:defenders:413,league,defenders,413,Еракович,Зенит,ЦЗ,0,1,1,0,718
g0333,398,,link_season_slot,cl:midfielders:182,cl,midfielders,182,Ермаков,Цска,ЦП,0,0,0,0,398
g0333,398,,link_season_slot,league:midfielders:291,league,midfielders,291,Ермаков,Цска,ЦП,0,0,0,0,398
g0364,392,,link_season_slot,cl:midfielders:213,cl,midfielders,213,Ерохин,Зенит,ЦП,0,1,0,0,392
g0364,392,,link_season_slot,league:midfielders:350,league,midfielders,350,Ерохин,Зенит,ЦП,0,0,0,0,392
g0510,1459,,existing,cl:defenders:143,cl,defenders,143,Жезус,Наполи,ЦЗ,0,0,0,0,1459
g0510,1459,,existing,league:defenders:222,league,defenders,222,Жезус,Наполи,ЦЗ,0,7,0,0,1459
g0351,376,,link_season_slot,cl:midfielders:200,cl,midfielders,200,Жемалетдинов,Локомотив,ПП,0,1,0,1,376
g0351,376,,link_season_slot,league:midfielders:316,league,midfielders,316,Жемалетдинов,Локомотив,ПП,0,2,0,0,376
g0118,1129,,existing,cl:forwards:119,cl,forwards,119,Жерар Морено,Вильярреал,ФРВ,0,5,4,2,1129
g0118,1129,,existing,league:forwards:214,league,forwards,214,Жерар Морено,Вильярреал,ФРВ,0,7,3,4,1129
g0080,1083,,existing,cl:forwards:81,cl,forwards,81,Жиру,Милан,ФРВ,0,4,2,0,1083
g0080,1083,,existing,league:forwards:139,league,forwards,139,Жиру,Милан,ФРВ,0,7,5,1,1083
g0828,1191,,existing,league:midfielders:46,league,midfielders,46,Жоелинтон,Ньюкасл,ЦП,0,9,2,5,1191
g0159,1168,,existing,cl:midfielders:5,cl,midfielders,5,Жоржиньо,Арсенал,ЦП,0,1,0,1,1168
g0159,1168,,existing,league:midfielders:5,league,midfielders,5,Жоржиньо,Арсенал,ЦП,0,3,0,0,1168
g0017,114,,link_season_slot,cl:forwards:16,cl,forwards,16,Жота,Ливерпуль,ФРВ,0,5,6,0,114
g0017,114,,link_season_slot,league:forwards:32,league,forwards,32,Жота,Ливерпуль,ФРВ,0,4,4,0,114
g0842,511,,link_season_slot,league:midfielders:121,league,midfielders,121,Жустван,Хоффенхайм,ЦАП,0,0,0,0,511
g0197,474,,link_season_slot,cl:midfielders:44,cl,midfielders,44,Забитцер,Дортмунд,ЦП,0,1,0,0,474
g0197,474,,link_season_slot,league:midfielders:70,league,midfielders,70,Забитцер,Дортмунд,ЦП,0,1,0,1,474
g0123,101,,link_season_slot,cl:forwards:124,cl,forwards,124,Заболотный,Цска,ФРВ,0,0,0,0,101
g0123,101,,link_season_slot,league:forwards:219,league,forwards,219,Заболотный,Цска,ФРВ,0,8,8,1,101
g1002,1429,,existing,league:defenders:158,league,defenders,158,Загаду,Штутгарт,ЦЗ,0,1,0,0,1429
g0278,1257,,existing,cl:midfielders:126,cl,midfielders,126,Залевски,Рома,ПП,0,1,0,1,1257
g0278,1257,,existing,league:midfielders:194,league,midfielders,194,Залевски,Рома,ПП,0,5,0,3,1257
g0687,111,,link_season_slot,league:forwards:7,league,forwards,7,Заниоло,Астон Вилла,ФРВ,0,10,6,0,111
g0754,1098,,existing,league:forwards:158,league,forwards,158,Запата,Торино,ФРВ,0,14,10,6,1098
g0320,1299,,existing,cl:midfielders:169,cl,midfielders,169,Захарян,Реал Сосьедад,ЦП,0,2,0,3,1299
g0320,1299,,existing,league:midfielders:271,league,midfielders,271,Захарян,Реал Сосьедад,ЦП,0,9,2,3,1299
g0329,1311,,existing,cl:midfielders:178,cl,midfielders,178,Зджелар,Цска,ЦП,0,1,1,0,1311
g0329,1311,,existing,league:midfielders:287,league,midfielders,287,Зджелар,Цска,ЦП,0,6,2,1,1311
g0268,344,,link_season_slot,cl:midfielders:116,cl,midfielders,116,Зелински,Наполи,ЦП,0,5,2,4,344
g0268,344,,link_season_slot,league:midfielders:184,league,midfielders,184,Зелински,Наполи,ЦП,0,11,4,4,344
g1010,1432,,existing,league:defenders:166,league,defenders,166,Зесигер,Вольфсбург,ЦЗ,0,1,0,0,1432
g1036,1476,,existing,league:defenders:246,league,defenders,246,Зима,Торино,ЦЗ,0,1,0,0,1476
g0373,733,,link_season_slot,cl:defenders:6,cl,defenders,6,Зинченко,Арсенал,ЛЗ,0,2,0,0,733
g0373,733,,link_season_slot,league:defenders:6,league,defenders,6,Зинченко,Арсенал,ЛЗ,0,4,0,1,733
g0148,86,,link_season_slot,cl:forwards:149,cl,forwards,149,Зиньковский,Спартак,ЛФА,0,1,0,0,86
g0148,86,,link_season_slot,league:forwards:263,league,forwards,263,Зиньковский,Спартак,ЛФА,0,8,4,1,86
g0357,382,,link_season_slot,cl:midfielders:206,cl,midfielders,206,Зобнин,Спартак,ЦП,0,7,2,3,382
g0357,382,,link_season_slot,league:midfielders:335,league,midfielders,335,Зобнин,Спартак,ЦП,0,8,2,2,382
g0650,945,,link_season_slot,cl:goalkeepers:27,cl,goalkeepers,27,Зоммер,Интер,ВРТ,0,5,0,0,945
g0650,945,,link_season_slot,league:goalkeepers:48,league,goalkeepers,48,Зоммер,Интер,ВРТ,0,7,0,0,945
g0935,1343,,existing,league:midfielders:331,league,midfielders,331,Зотов,Рубин,ЦП,0,4,0,1,1343
g0557,626,,link_season_slot,cl:defenders:190,cl,defenders,190,Зубельдиа,Реал Сосьедад,ЦЗ,0,1,0,1,626
g0557,626,,link_season_slot,league:defenders:310,league,defenders,310,Зубельдиа,Реал Сосьедад,ЦЗ,0,0,0,0,626
g0319,327,,link_season_slot,cl:midfielders:168,cl,midfielders,168,Зубименди,Реал Сосьедад,ЦП,0,2,0,1,327
g0319,327,,link_season_slot,league:midfielders:270,league,midfielders,270,Зубименди,Реал Сосьедад,ЦП,0,3,1,0,327
g0421,814,,link_season_slot,cl:defenders:54,cl,defenders,54,Зюле,Дортмунд,ЦЗ,0,1,0,0,814
g0421,814,,link_season_slot,league:defenders:88,league,defenders,88,Зюле,Дортмунд,ЦЗ,0,6,0,1,814
g0892,1284,,existing,league:midfielders:243,league,midfielders,243,Иван Мартин,Жирона,ЦП,0,1,0,0,1284
g0918,372,,link_season_slot,league:midfielders:307,league,midfielders,307,Иванисеня,Крылья Советов,ЦП,0,3,0,1,372
g0936,1344,,existing,league:midfielders:332,league,midfielders,332,Иванов,Рубин,ЦП,0,0,0,0,1344
g0934,1342,,existing,league:midfielders:330,league,midfielders,330,Иву,Рубин,ЦП,0,3,0,0,1342
g0773,27,,link_season_slot,league:forwards:189,league,forwards,189,Иглесиас,Бетис,ФРВ,0,8,2,0,27
g0359,383,,link_season_slot,cl:midfielders:208,cl,midfielders,208,Игнатов,Спартак,ЦАП,0,7,2,1,383
g0359,383,,link_season_slot,league:midfielders:337,league,midfielders,337,Игнатов,Спартак,ЦАП,0,11,3,7,383
g0956,578,,link_season_slot,league:defenders:19,league,defenders,19,Игорь,Брайтон,ЦЗ,0,7,1,0,578
g0054,1055,,existing,cl:forwards:53,cl,forwards,53,Иконе,Байер,ФРВ,0,0,0,0,1055
g0054,1055,,existing,league:forwards:75,league,forwards,75,Иконе,Байер,ФРВ,0,1,2,0,1055
g0260,1247,,existing,cl:midfielders:107,cl,midfielders,107,Илинг,Ювентус,ЛП,0,0,0,0,1247
g0260,1247,,existing,league:midfielders:169,league,midfielders,169,Илинг,Ювентус,ЛП,0,1,1,0,1247
g0240,345,,link_season_slot,cl:midfielders:87,cl,midfielders,87,Илич,Аталанта,ЦП,0,0,0,0,345
g0240,345,,link_season_slot,league:midfielders:141,league,midfielders,141,Илич,Аталанта,ЦП,0,9,4,2,345
g0527,590,,link_season_slot,cl:defenders:160,cl,defenders,160,Иманол,Атлетик,ЛЗ,0,0,0,0,590
g0527,590,,link_season_slot,league:defenders:255,league,defenders,255,Иманол,Атлетик,ЛЗ,0,0,0,0,590
g0743,156,,link_season_slot,league:forwards:133,league,forwards,133,Иммобиле,Лацио,ФРВ,0,11,10,2,156
g0462,839,,link_season_slot,cl:defenders:95,cl,defenders,95,Иниго Мартинез,Лейпциг,ЦЗ,0,1,0,1,839
g0462,839,,link_season_slot,league:defenders:129,league,defenders,129,Иниго Мартинез,Лейпциг,ЦЗ,0,3,0,0,839
g0093,8,,link_season_slot,cl:forwards:94,cl,forwards,94,Иньяки,Атлетик,ПФА,0,8,8,2,8
g0093,8,,link_season_slot,league:forwards:165,league,forwards,165,Иньяки,Атлетик,ПФА,0,14,11,4,8
g0791,1147,,existing,league:forwards:248,league,forwards,248,Ионов,Ростов,ПФА,0,8,2,3,1147
g0704,127,,link_season_slot,league:forwards:41,league,forwards,41,Исак,Ньюкасл,ФРВ,0,13,14,6,127
g0742,159,,link_season_slot,league:forwards:132,league,forwards,132,Исаксен,Лацио,ПФА,0,2,0,0,159
g0790,1146,,existing,league:forwards:247,league,forwards,247,Исидор,Ростов,ФРВ,0,2,1,1,1146
g0902,309,,link_season_slot,league:midfielders:253,league,midfielders,253,Иско,Бетис,ЦАП,0,10,5,3,309
g0455,1409,,existing,cl:defenders:88,cl,defenders,88,Итакура,Боруссия М,ЦЗ,0,3,0,1,1409
g0455,1409,,existing,league:defenders:122,league,defenders,122,Итакура,Боруссия М,ЦЗ,0,6,0,0,1409
g1104,1565,,existing,league:defenders:408,league,defenders,408,Итало,Урал,ПЗ,0,0,0,0,1565
g0996,1423,,existing,league:defenders:152,league,defenders,152,Ито,Штутгарт,ЛЗ,0,9,0,0,1423
g1008,857,,link_season_slot,league:defenders:164,league,defenders,164,Йенц,Вольфсбург,ЦЗ,0,10,0,0,857
g0524,588,,link_season_slot,cl:defenders:157,cl,defenders,157,Йерай,Атлетик,ЦЗ,0,3,0,0,588
g0524,588,,link_season_slot,league:defenders:252,league,defenders,252,Йерай,Атлетик,ЦЗ,0,2,0,1,588
g0806,78,,link_season_slot,league:forwards:275,league,forwards,275,Йилдыз,Крылья Советов,ФРВ,0,1,1,0,78
g0082,1085,,existing,cl:forwards:83,cl,forwards,83,Йович,Милан,ФРВ,0,0,0,0,1085
g0082,1085,,existing,league:forwards:141,league,forwards,141,Йович,Милан,ФРВ,0,0,0,0,1085
g0993,851,,link_season_slot,league:defenders:149,league,defenders,149,Кабак,Хоффенхайм,ЦЗ,0,6,0,0,851
g1089,1551,,existing,league:defenders:384,league,defenders,384,Кабутов,Рубин,ПЗ,0,5,0,1,1551
g0989,1420,,existing,league:defenders:145,league,defenders,145,Кадерабек,Хоффенхайм,ПЗ,0,6,0,0,1420
g0272,1253,,existing,cl:midfielders:120,cl,midfielders,120,Кажусте,Наполи,ЦОП,0,0,0,0,1253
g0272,1253,,existing,league:midfielders:188,league,midfielders,188,Кажусте,Наполи,ЦОП,0,0,0,0,1253
g0177,1190,,existing,cl:midfielders:23,cl,midfielders,23,Каземиро,Мю,ЦОП,0,1,2,0,1190
g0177,1190,,existing,league:midfielders:44,league,midfielders,44,Каземиро,Мю,ЦОП,0,9,1,1,1190
g0591,682,,link_season_slot,cl:defenders:224,cl,defenders,224,Кайо,Краснодар,ЦЗ,0,3,0,0,682
g0591,682,,link_season_slot,league:defenders:351,league,defenders,351,Кайо,Краснодар,ЦЗ,0,5,0,0,682
g0165,440,,link_season_slot,cl:midfielders:11,cl,midfielders,11,Кайседо,Челси,ЦОП,0,2,0,0,440
g0165,440,,link_season_slot,league:midfielders:26,league,midfielders,26,Кайседо,Челси,ЦОП,0,7,1,0,440
g0501,796,,link_season_slot,cl:defenders:134,cl,defenders,134,Калабрия,Милан,ПЗ,0,2,0,0,796
g0501,796,,link_season_slot,league:defenders:213,league,defenders,213,Калабрия,Милан,ПЗ,0,9,1,0,796
g0502,797,,link_season_slot,cl:defenders:135,cl,defenders,135,Калулу,Милан,ЦЗ,0,1,0,0,797
g0502,797,,link_season_slot,league:defenders:214,league,defenders,214,Калулу,Милан,ЦЗ,0,3,0,0,797
g0315,321,,link_season_slot,cl:midfielders:164,cl,midfielders,164,Камавинга,Реал,ЦОП,0,0,0,0,321
g0315,321,,link_season_slot,league:midfielders:266,league,midfielders,266,Камавинга,Реал,ЦОП,0,0,0,0,321
g0871,450,,link_season_slot,league:midfielders:171,league,midfielders,171,Камада,Лацио,ЦАП,0,12,6,8,450
g0497,640,,link_season_slot,cl:defenders:130,cl,defenders,130,Камбиасо,Ювентус,ЛЗ,0,0,0,0,640
g0497,640,,link_season_slot,league:defenders:203,league,defenders,203,Камбиасо,Ювентус,ЛЗ,0,0,0,0,640
g0767,1115,,existing,league:forwards:183,league,forwards,183,Камелло,Райо Вальекано,ФРВ,0,0,0,0,1115
g0729,1011,,link_season_slot,league:forwards:106,league,forwards,106,Каминский,Вольфсбург,ЛФА,0,1,0,0,1011
g0236,1214,,existing,cl:midfielders:83,cl,midfielders,83,Кампль,Лейпциг,ЦП,0,0,0,0,1214
g0236,1214,,existing,league:midfielders:109,league,midfielders,109,Кампль,Лейпциг,ЦП,0,0,0,0,1214
g0541,597,,link_season_slot,cl:defenders:174,cl,defenders,174,Канселу,Барселона,ПЗ,0,2,0,0,597
g0541,597,,link_season_slot,league:defenders:269,league,defenders,269,Канселу,Барселона,ПЗ,0,6,1,1,597
g0564,1515,,existing,cl:defenders:197,cl,defenders,197,Капу,Вильярреал,ЦЗ,0,2,2,0,1515
g0564,1515,,existing,league:defenders:324,league,defenders,324,Капу,Вильярреал,ЦЗ,0,6,1,2,1515
g0620,715,,link_season_slot,cl:defenders:253,cl,defenders,253,Караваев,Зенит,ПЗ,0,2,1,0,715
g0620,715,,link_season_slot,league:defenders:414,league,defenders,414,Караваев,Зенит,ПЗ,0,4,0,1,715
g0849,1227,,existing,league:midfielders:128,league,midfielders,128,Каразор,Штутгарт,ЦП,0,3,1,1,1227
g0756,1100,,existing,league:forwards:160,league,forwards,160,Карамо,Торино,ФРВ,0,0,0,0,1100
g0901,311,yes,link_season_slot,league:midfielders:252,league,midfielders,252,Карвальо,Бетис,ЦОП,0,12,0,4,311
g0238,1215,yes,existing,cl:midfielders:85,cl,midfielders,85,Карвальо,Лейпциг,ЦАП,0,0,0,0,1215
g0238,1215,yes,existing,league:midfielders:111,league,midfielders,111,Карвальо,Лейпциг,ЦАП,0,0,0,0,1215
g0550,620,,link_season_slot,cl:defenders:183,cl,defenders,183,Карвахаль,Реал,ПЗ,0,1,0,0,620
g0550,620,,link_season_slot,league:defenders:303,league,defenders,303,Карвахаль,Реал,ПЗ,0,7,0,0,620
g1137,1612,,existing,league:goalkeepers:76,league,goalkeepers,76,Карденас,Райо Вальекано,ВРТ,0,0,0,0,1612
g1114,1577,,existing,league:goalkeepers:18,league,goalkeepers,18,Кариус,Ньюкасл,ВРТ,0,0,0,0,1577
g0951,1360,,existing,league:defenders:14,league,defenders,14,Карлос,Астон Вилла,ЦЗ,0,1,0,0,1360
g0649,1590,,existing,cl:goalkeepers:26,cl,goalkeepers,26,Карнесекки,Аталанта,ВРТ,0,2,0,0,1590
g0649,1590,,existing,league:goalkeepers:44,league,goalkeepers,44,Карнесекки,Аталанта,ВРТ,0,6,0,0,1590
g1078,1535,,existing,league:defenders:365,league,defenders,365,Карпицкий,Крылья Советов,ЦЗ,0,0,0,0,1535
g0350,377,,link_season_slot,cl:midfielders:199,cl,midfielders,199,Карпукас,Локомотив,ЦП,0,0,0,0,377
g0350,377,,link_season_slot,league:midfielders:315,league,midfielders,315,Карпукас,Локомотив,ЦП,0,7,0,2,377
g0335,1314,,existing,cl:midfielders:184,cl,midfielders,184,Карраскаль,Динамо,ЦП,0,5,6,2,1314
g0335,1314,,existing,league:midfielders:293,league,midfielders,293,Карраскаль,Динамо,ЦП,0,10,3,3,1314
g0517,802,,link_season_slot,cl:defenders:150,cl,defenders,150,Карсдорп,Рома,ПЗ,0,1,0,0,802
g0517,802,,link_season_slot,league:defenders:229,league,defenders,229,Карсдорп,Рома,ПЗ,0,8,0,0,802
g1021,788,,link_season_slot,league:defenders:206,league,defenders,206,Касале,Лацио,ЦЗ,0,6,0,1,788
g0968,1376,,existing,league:defenders:42,league,defenders,42,Кастанье,Фулхэм,ПЗ,0,0,0,0,1376
g0740,160,,link_season_slot,league:forwards:130,league,forwards,130,Кастелланос,Лацио,ФРВ,0,1,0,0,160
g1121,989,,link_season_slot,league:goalkeepers:42,league,goalkeepers,42,Кастилс,Вольфсбург,ВРТ,0,11,0,0,989
g0748,1092,,existing,league:forwards:152,league,forwards,152,Кастильехо,Сассуоло,ПФА,0,5,3,2,1092
g0865,1239,,existing,league:midfielders:151,league,midfielders,151,Кастровилль,Фиорентина,ЦП,0,2,0,0,1239
g0151,1165,,existing,cl:forwards:152,cl,forwards,152,Касьерра,Зенит,ФРВ,0,7,9,3,1165
g0151,1165,,existing,league:forwards:270,league,forwards,270,Касьерра,Зенит,ФРВ,0,11,19,3,1165
g0874,1248,,existing,league:midfielders:174,league,midfielders,174,Катальди,Лацио,ЦОП,0,3,0,0,1248
g0803,90,,link_season_slot,league:forwards:266,league,forwards,266,Каштанов,Урал,ФРВ,0,10,11,2,90
g0059,192,,link_season_slot,cl:forwards:59,cl,forwards,59,Кванкара,Боруссия М,ФРВ,0,10,14,3,192
g0059,192,,link_season_slot,league:forwards:81,league,forwards,81,Кванкара,Боруссия М,ФРВ,0,14,9,3,192
g0083,55,,link_season_slot,cl:forwards:84,cl,forwards,84,Квара,Наполи,ЛФА,0,8,8,4,55
g0083,55,,link_season_slot,league:forwards:142,league,forwards,142,Квара,Наполи,ЛФА,0,13,9,4,55
g0895,1287,,existing,league:midfielders:246,league,midfielders,246,Кебе,Жирона,ЦП,0,0,0,0,1287
g0045,172,,link_season_slot,cl:forwards:44,cl,forwards,44,Кейн,Бавария,ФРВ,0,12,13,6,172
g0045,172,,link_season_slot,league:forwards:66,league,forwards,66,Кейн,Бавария,ФРВ,0,16,20,5,172
g0839,1222,,existing,league:midfielders:118,league,midfielders,118,Кейтель,Фрайбург,ЦОП,0,0,0,0,1222
g0629,1575,,existing,cl:goalkeepers:6,cl,goalkeepers,6,Келлехер,Ливерпуль,ВРТ,0,0,0,0,1575
g0629,1575,,existing,league:goalkeepers:13,league,goalkeepers,13,Келлехер,Ливерпуль,ВРТ,0,0,0,0,1575
g0667,936,,link_season_slot,cl:goalkeepers:44,cl,goalkeepers,44,Кепа,Реал,ВРТ,0,0,0,0,936
g0667,936,,link_season_slot,league:goalkeepers:78,league,goalkeepers,78,Кепа,Реал,ВРТ,0,1,0,0,936
g0685,956,,link_season_slot,cl:goalkeepers:62,cl,goalkeepers,62,Кержаков,Зенит,ВРТ,0,1,0,0,956
g0685,956,,link_season_slot,league:goalkeepers:104,league,goalkeepers,104,Кержаков,Зенит,ВРТ,0,6,0,0,956
g0827,1187,,existing,league:midfielders:32,league,midfielders,32,Керни,Фулхэм,ЦП,0,0,0,0,1187
g0375,1358,,existing,cl:defenders:8,cl,defenders,8,Кивиор,Арсенал,ЦЗ,0,0,0,0,1358
g0375,1358,,existing,league:defenders:8,league,defenders,8,Кивиор,Арсенал,ЦЗ,0,0,0,0,1358
g1096,707,,link_season_slot,league:defenders:400,league,defenders,400,Кики,Урал,ЛЗ,0,7,0,1,707
g0430,1397,,existing,cl:defenders:63,cl,defenders,63,Киммих,Бавария,ПЗ,0,3,0,0,1397
g0430,1397,,existing,league:defenders:97,league,defenders,97,Киммих,Бавария,ПЗ,0,6,0,0,1397
g0073,47,,link_season_slot,cl:forwards:74,cl,forwards,74,Кин,Ювентус,ФРВ,0,1,0,2,47
g0073,47,,link_season_slot,league:forwards:123,league,forwards,123,Кин,Ювентус,ФРВ,0,2,1,0,47
